['S_NAME', 'S_NATIONKEY']
('Supplier#000005699       ', Decimal('13'))
('Supplier#000005700       ', Decimal('18'))
('Supplier#000005701       ', Decimal('9'))
('Supplier#000005702       ', Decimal('12'))
('Supplier#000005703       ', Decimal('2'))
('Supplier#000005704       ', Decimal('18'))
('Supplier#000005705       ', Decimal('0'))
('Supplier#000005706       ', Decimal('17'))
('Supplier#000005707       ', Decimal('9'))
('Supplier#000005708       ', Decimal('16'))
('Supplier#000005709       ', Decimal('23'))
('Supplier#000005710       ', Decimal('2'))
('Supplier#000005711       ', Decimal('14'))
('Supplier#000005712       ', Decimal('24'))
('Supplier#000005713       ', Decimal('9'))
('Supplier#000005714       ', Decimal('19'))
('Supplier#000005715       ', Decimal('13'))
('Supplier#000005716       ', Decimal('6'))
('Supplier#000005717       ', Decimal('18'))
('Supplier#000005718       ', Decimal('5'))
('Supplier#000005719       ', Decimal('15'))
('Supplier#000005720       ', Decimal('20'))
('Supplier#000005721       ', Decimal('20'))
('Supplier#000005722       ', Decimal('9'))
('Supplier#000005723       ', Decimal('2'))
('Supplier#000005724       ', Decimal('14'))
('Supplier#000005725       ', Decimal('10'))
('Supplier#000005726       ', Decimal('23'))
('Supplier#000005727       ', Decimal('0'))
('Supplier#000005728       ', Decimal('18'))
('Supplier#000005729       ', Decimal('18'))
('Supplier#000005730       ', Decimal('3'))
('Supplier#000005731       ', Decimal('24'))
('Supplier#000005732       ', Decimal('11'))
('Supplier#000005733       ', Decimal('15'))
('Supplier#000005734       ', Decimal('0'))
('Supplier#000005735       ', Decimal('5'))
('Supplier#000005736       ', Decimal('3'))
('Supplier#000005737       ', Decimal('3'))
('Supplier#000005738       ', Decimal('1'))
('Supplier#000005739       ', Decimal('1'))
('Supplier#000005740       ', Decimal('5'))
('Supplier#000005741       ', Decimal('13'))
('Supplier#000005742       ', Decimal('9'))
('Supplier#000005743       ', Decimal('21'))
('Supplier#000005744       ', Decimal('12'))
('Supplier#000005745       ', Decimal('6'))
('Supplier#000005746       ', Decimal('5'))
('Supplier#000005747       ', Decimal('19'))
('Supplier#000005748       ', Decimal('23'))
('Supplier#000005749       ', Decimal('8'))
('Supplier#000005750       ', Decimal('19'))
('Supplier#000005751       ', Decimal('22'))
('Supplier#000005752       ', Decimal('24'))
('Supplier#000005753       ', Decimal('9'))
('Supplier#000005754       ', Decimal('13'))
('Supplier#000005755       ', Decimal('20'))
('Supplier#000005756       ', Decimal('7'))
('Supplier#000005757       ', Decimal('23'))
('Supplier#000005758       ', Decimal('18'))
('Supplier#000005759       ', Decimal('1'))
('Supplier#000005760       ', Decimal('22'))
('Supplier#000005761       ', Decimal('15'))
('Supplier#000005762       ', Decimal('21'))
('Supplier#000005763       ', Decimal('19'))
('Supplier#000005764       ', Decimal('8'))
('Supplier#000005765       ', Decimal('18'))
('Supplier#000005766       ', Decimal('13'))
('Supplier#000005767       ', Decimal('11'))
('Supplier#000005768       ', Decimal('16'))
('Supplier#000005769       ', Decimal('12'))
('Supplier#000005770       ', Decimal('6'))
('Supplier#000005771       ', Decimal('22'))
('Supplier#000005772       ', Decimal('18'))
('Supplier#000005773       ', Decimal('14'))
('Supplier#000005774       ', Decimal('20'))
('Supplier#000005775       ', Decimal('17'))
('Supplier#000005776       ', Decimal('6'))
('Supplier#000005777       ', Decimal('6'))
('Supplier#000005778       ', Decimal('21'))
('Supplier#000005779       ', Decimal('12'))
('Supplier#000005780       ', Decimal('24'))
('Supplier#000005781       ', Decimal('18'))
('Supplier#000005782       ', Decimal('2'))
('Supplier#000005783       ', Decimal('1'))
('Supplier#000005784       ', Decimal('5'))
('Supplier#000005785       ', Decimal('14'))
('Supplier#000005786       ', Decimal('14'))
('Supplier#000005787       ', Decimal('23'))
('Supplier#000005788       ', Decimal('10'))
('Supplier#000005789       ', Decimal('21'))
('Supplier#000005790       ', Decimal('2'))
('Supplier#000005791       ', Decimal('19'))
('Supplier#000005792       ', Decimal('2'))
('Supplier#000005793       ', Decimal('24'))
('Supplier#000005794       ', Decimal('13'))
('Supplier#000005795       ', Decimal('2'))
('Supplier#000005796       ', Decimal('9'))
('Supplier#000005797       ', Decimal('3'))
('Supplier#000005798       ', Decimal('13'))
('Supplier#000005799       ', Decimal('20'))
('Supplier#000005800       ', Decimal('0'))
('Supplier#000005801       ', Decimal('13'))
('Supplier#000005802       ', Decimal('16'))
('Supplier#000005803       ', Decimal('10'))
('Supplier#000005804       ', Decimal('6'))
('Supplier#000005805       ', Decimal('14'))
('Supplier#000005806       ', Decimal('11'))
('Supplier#000005807       ', Decimal('11'))
('Supplier#000005808       ', Decimal('20'))
('Supplier#000005809       ', Decimal('3'))
('Supplier#000005810       ', Decimal('7'))
('Supplier#000005811       ', Decimal('19'))
('Supplier#000005812       ', Decimal('13'))
('Supplier#000005813       ', Decimal('15'))
('Supplier#000005814       ', Decimal('18'))
('Supplier#000005815       ', Decimal('21'))
('Supplier#000005816       ', Decimal('15'))
('Supplier#000005817       ', Decimal('1'))
('Supplier#000005818       ', Decimal('16'))
('Supplier#000005819       ', Decimal('17'))
('Supplier#000005820       ', Decimal('8'))
('Supplier#000005821       ', Decimal('12'))
('Supplier#000005822       ', Decimal('22'))
('Supplier#000005823       ', Decimal('9'))
('Supplier#000005824       ', Decimal('19'))
('Supplier#000005825       ', Decimal('6'))
('Supplier#000005826       ', Decimal('12'))
('Supplier#000005827       ', Decimal('22'))
('Supplier#000005828       ', Decimal('10'))
('Supplier#000005829       ', Decimal('18'))
('Supplier#000005830       ', Decimal('0'))
('Supplier#000005831       ', Decimal('11'))
('Supplier#000005832       ', Decimal('18'))
('Supplier#000005833       ', Decimal('9'))
('Supplier#000005834       ', Decimal('23'))
('Supplier#000005835       ', Decimal('21'))
('Supplier#000005836       ', Decimal('3'))
('Supplier#000005837       ', Decimal('23'))
('Supplier#000005838       ', Decimal('0'))
('Supplier#000005839       ', Decimal('9'))
('Supplier#000005840       ', Decimal('12'))
('Supplier#000005841       ', Decimal('10'))
('Supplier#000005842       ', Decimal('20'))
('Supplier#000005843       ', Decimal('6'))
('Supplier#000005844       ', Decimal('12'))
('Supplier#000005845       ', Decimal('15'))
('Supplier#000005846       ', Decimal('2'))
('Supplier#000005847       ', Decimal('11'))
('Supplier#000005848       ', Decimal('20'))
('Supplier#000005849       ', Decimal('5'))
('Supplier#000005850       ', Decimal('24'))
('Supplier#000005851       ', Decimal('6'))
('Supplier#000005852       ', Decimal('11'))
('Supplier#000005853       ', Decimal('15'))
('Supplier#000005854       ', Decimal('18'))
('Supplier#000005855       ', Decimal('3'))
('Supplier#000005856       ', Decimal('15'))
('Supplier#000005857       ', Decimal('24'))
('Supplier#000005858       ', Decimal('7'))
('Supplier#000005859       ', Decimal('22'))
('Supplier#000005860       ', Decimal('1'))
('Supplier#000005861       ', Decimal('14'))
('Supplier#000005862       ', Decimal('14'))
('Supplier#000005863       ', Decimal('14'))
('Supplier#000005864       ', Decimal('22'))
('Supplier#000005865       ', Decimal('23'))
('Supplier#000005866       ', Decimal('24'))
('Supplier#000005867       ', Decimal('0'))
('Supplier#000005868       ', Decimal('16'))
('Supplier#000005869       ', Decimal('24'))
('Supplier#000005870       ', Decimal('5'))
('Supplier#000005871       ', Decimal('2'))
('Supplier#000005872       ', Decimal('2'))
('Supplier#000005873       ', Decimal('9'))
('Supplier#000005874       ', Decimal('19'))
('Supplier#000005875       ', Decimal('3'))
('Supplier#000005876       ', Decimal('11'))
('Supplier#000005877       ', Decimal('13'))
('Supplier#000005878       ', Decimal('8'))
('Supplier#000005879       ', Decimal('18'))
('Supplier#000005880       ', Decimal('11'))
('Supplier#000005881       ', Decimal('14'))
('Supplier#000005882       ', Decimal('17'))
('Supplier#000005883       ', Decimal('1'))
('Supplier#000005884       ', Decimal('1'))
('Supplier#000005885       ', Decimal('9'))
('Supplier#000005886       ', Decimal('23'))
('Supplier#000005887       ', Decimal('1'))
('Supplier#000005888       ', Decimal('4'))
('Supplier#000005889       ', Decimal('1'))
('Supplier#000005890       ', Decimal('10'))
('Supplier#000005891       ', Decimal('15'))
('Supplier#000005892       ', Decimal('4'))
('Supplier#000005893       ', Decimal('24'))
('Supplier#000005894       ', Decimal('0'))
('Supplier#000005895       ', Decimal('18'))
('Supplier#000005896       ', Decimal('20'))
('Supplier#000005897       ', Decimal('10'))
('Supplier#000005898       ', Decimal('15'))
('Supplier#000005899       ', Decimal('8'))
('Supplier#000005900       ', Decimal('9'))
('Supplier#000005901       ', Decimal('6'))
('Supplier#000005902       ', Decimal('4'))
('Supplier#000005903       ', Decimal('12'))
('Supplier#000005904       ', Decimal('22'))
('Supplier#000005905       ', Decimal('17'))
('Supplier#000005906       ', Decimal('20'))
('Supplier#000005907       ', Decimal('4'))
('Supplier#000005908       ', Decimal('19'))
('Supplier#000005909       ', Decimal('21'))
('Supplier#000005910       ', Decimal('17'))
('Supplier#000005911       ', Decimal('5'))
('Supplier#000005912       ', Decimal('4'))
('Supplier#000005913       ', Decimal('13'))
('Supplier#000005914       ', Decimal('24'))
('Supplier#000005915       ', Decimal('9'))
('Supplier#000005916       ', Decimal('0'))
('Supplier#000005917       ', Decimal('10'))
('Supplier#000005918       ', Decimal('4'))
('Supplier#000005919       ', Decimal('10'))
('Supplier#000005920       ', Decimal('20'))
('Supplier#000005921       ', Decimal('17'))
('Supplier#000005922       ', Decimal('5'))
('Supplier#000005923       ', Decimal('5'))
('Supplier#000005924       ', Decimal('18'))
('Supplier#000005925       ', Decimal('8'))
('Supplier#000005926       ', Decimal('21'))
('Supplier#000005927       ', Decimal('22'))
('Supplier#000005928       ', Decimal('16'))
('Supplier#000005929       ', Decimal('14'))
('Supplier#000005930       ', Decimal('9'))
('Supplier#000005931       ', Decimal('16'))
('Supplier#000005932       ', Decimal('17'))
('Supplier#000005933       ', Decimal('23'))
('Supplier#000005934       ', Decimal('19'))
('Supplier#000005935       ', Decimal('24'))
('Supplier#000005936       ', Decimal('22'))
('Supplier#000005937       ', Decimal('16'))
('Supplier#000005938       ', Decimal('22'))
('Supplier#000005939       ', Decimal('18'))
('Supplier#000005940       ', Decimal('21'))
('Supplier#000005941       ', Decimal('17'))
('Supplier#000005942       ', Decimal('22'))
('Supplier#000005943       ', Decimal('7'))
('Supplier#000005944       ', Decimal('1'))
('Supplier#000005945       ', Decimal('7'))
('Supplier#000005946       ', Decimal('7'))
('Supplier#000005947       ', Decimal('13'))
('Supplier#000005948       ', Decimal('0'))
('Supplier#000005949       ', Decimal('10'))
('Supplier#000005950       ', Decimal('24'))
('Supplier#000005951       ', Decimal('4'))
('Supplier#000005952       ', Decimal('8'))
('Supplier#000005953       ', Decimal('7'))
('Supplier#000005954       ', Decimal('9'))
('Supplier#000005955       ', Decimal('9'))
('Supplier#000005956       ', Decimal('21'))
('Supplier#000005957       ', Decimal('12'))
('Supplier#000005958       ', Decimal('4'))
('Supplier#000005959       ', Decimal('17'))
('Supplier#000005960       ', Decimal('1'))
('Supplier#000005961       ', Decimal('11'))
('Supplier#000005962       ', Decimal('14'))
('Supplier#000005963       ', Decimal('1'))
('Supplier#000005964       ', Decimal('24'))
('Supplier#000005965       ', Decimal('9'))
('Supplier#000005966       ', Decimal('8'))
('Supplier#000005967       ', Decimal('21'))
('Supplier#000005968       ', Decimal('15'))
('Supplier#000005969       ', Decimal('19'))
('Supplier#000005970       ', Decimal('5'))
('Supplier#000005971       ', Decimal('23'))
('Supplier#000005972       ', Decimal('1'))
('Supplier#000005973       ', Decimal('7'))
('Supplier#000005974       ', Decimal('3'))
('Supplier#000005975       ', Decimal('7'))
('Supplier#000005976       ', Decimal('22'))
('Supplier#000005977       ', Decimal('24'))
('Supplier#000005978       ', Decimal('10'))
('Supplier#000005979       ', Decimal('22'))
('Supplier#000005980       ', Decimal('19'))
('Supplier#000005981       ', Decimal('2'))
('Supplier#000005982       ', Decimal('23'))
('Supplier#000005983       ', Decimal('10'))
('Supplier#000005984       ', Decimal('13'))
('Supplier#000005985       ', Decimal('11'))
('Supplier#000005986       ', Decimal('13'))
('Supplier#000005987       ', Decimal('1'))
('Supplier#000005988       ', Decimal('13'))
('Supplier#000005989       ', Decimal('3'))
('Supplier#000005990       ', Decimal('23'))
('Supplier#000005991       ', Decimal('13'))
('Supplier#000005992       ', Decimal('8'))
('Supplier#000005993       ', Decimal('2'))
('Supplier#000005994       ', Decimal('14'))
('Supplier#000005995       ', Decimal('18'))
('Supplier#000005996       ', Decimal('14'))
('Supplier#000005997       ', Decimal('20'))
('Supplier#000005998       ', Decimal('20'))
('Supplier#000005999       ', Decimal('0'))
('Supplier#000006000       ', Decimal('21'))
('Supplier#000006001       ', Decimal('22'))
('Supplier#000006002       ', Decimal('4'))
('Supplier#000006003       ', Decimal('23'))
('Supplier#000006004       ', Decimal('16'))
('Supplier#000006005       ', Decimal('15'))
('Supplier#000006006       ', Decimal('19'))
('Supplier#000006007       ', Decimal('9'))
('Supplier#000006008       ', Decimal('19'))
('Supplier#000006009       ', Decimal('17'))
('Supplier#000006010       ', Decimal('19'))
('Supplier#000006011       ', Decimal('10'))
('Supplier#000006012       ', Decimal('12'))
('Supplier#000006013       ', Decimal('20'))
('Supplier#000006014       ', Decimal('16'))
('Supplier#000006015       ', Decimal('18'))
('Supplier#000006016       ', Decimal('6'))
('Supplier#000006017       ', Decimal('15'))
('Supplier#000006018       ', Decimal('5'))
('Supplier#000006019       ', Decimal('22'))
('Supplier#000006020       ', Decimal('10'))
('Supplier#000006021       ', Decimal('11'))
('Supplier#000006022       ', Decimal('18'))
('Supplier#000006023       ', Decimal('13'))
('Supplier#000006024       ', Decimal('18'))
('Supplier#000006025       ', Decimal('6'))
('Supplier#000006026       ', Decimal('8'))
('Supplier#000006027       ', Decimal('20'))
('Supplier#000006028       ', Decimal('12'))
('Supplier#000006029       ', Decimal('1'))
('Supplier#000006030       ', Decimal('1'))
('Supplier#000006031       ', Decimal('2'))
('Supplier#000006032       ', Decimal('21'))
('Supplier#000006033       ', Decimal('13'))
('Supplier#000006034       ', Decimal('7'))
('Supplier#000006035       ', Decimal('10'))
('Supplier#000006036       ', Decimal('15'))
('Supplier#000006037       ', Decimal('8'))
('Supplier#000006038       ', Decimal('15'))
('Supplier#000006039       ', Decimal('1'))
('Supplier#000006040       ', Decimal('0'))
('Supplier#000006041       ', Decimal('7'))
('Supplier#000006042       ', Decimal('21'))
